Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Indian,2
Asian,2
Pakistani,2
Middle Eastern,2
European,1
Bar,2
Asian,2
Grill,2
Pub,2
Vietnamese,2
nan,1
Italian,2
Mediterranean,2
nan,1
Cafe,2
British,2
Vegetarian Friendly,2
Gluten Free Options,2
American,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Middle Eastern,2
Persian,2
Halal,2
Vegetarian Friendly,2
nan,1
Indian,2
Asian,2
Vegetarian Friendly,2
Mediterranean,2
Spanish,2
nan,1
Mexican,2
Central American,2
Vegetarian Friendly,2
Mediterranean,2
Greek,2
French,2
European,2
Vegetarian Friendly,2
Chinese,2
Japanese,2
Thai,2
French,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
French,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Seafood,2
Wine Bar,2
Pizza,1
Indian,2
Vegetarian Friendly,2
Vegan Options,2
Italian,1
Pub,1
Cafe,2
Fast Food,2
Healthy,2
Chinese,2
Asian,2
European,2
Polish,2
Indian,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Mediterranean,2
Spanish,2
Fusion,2
Italian,1
Italian,2
African,2
Ethiopian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
French,2
European,2
Vegetarian Friendly,2
Japanese,2
Asian,2
Vegetarian Friendly,2
Gluten Free Options,2
American,2
Bar,2
Fast Food,2
Fusion,2
Middle Eastern,2
International,2
Mediterranean,2
Vegetarian Friendly,2
Spanish,2
Mediterranean,2
Cuban,2
Vegetarian Friendly,2
nan,1
Bar,2
British,2
Pub,2
Gastropub,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
Mediterranean,2
Spanish,2
Cafe,2
British,2
Japanese,1
nan,1
nan,1
Pizza,2
European,2
Czech,2
French,1
Turkish,1
Italian,1
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
European,2
Swedish,2
Scandinavian,2
Vegetarian Friendly,2
Cafe,2
British,2
Vegetarian Friendly,2
Bar,2
Pub,2
nan,1
Swiss,2
Mediterranean,2
European,2
Spanish,2
Central European,2
Vegetarian Friendly,2
nan,1
nan,1
German,1
Pub,1
nan,1
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Seafood,2
Mediterranean,2
European,2
Portuguese,2
Soups,2
Chinese,2
Minority Chinese,2
Japanese,2
Sushi,2
Asian,2
Fusion,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
French,2
European,2
nan,1
nan,1
Cuban,1
nan,1
Barbecue,2
European,2
Portuguese,2
Bar,2
European,2
Pub,2
Czech,2
Vegetarian Friendly,2
Vegan Options,2
Mediterranean,2
European,2
Spanish,2
Contemporary,2
Vegan Options,2
Hungarian,2
Bar,2
European,2
Pub,2
nan,1
Czech,2
European,2
nan,1
Cafe,2
European,2
Central European,2
Vegetarian Friendly,2
Vegan Options,2
French,2
European,2
Diner,2
Italian,2
American,2
Pizza,2
Vegetarian Friendly,2
nan,1
Thai,2
Asian,2
Fast Food,2
Austrian,2
Central European,2
European,2
nan,1
Vietnamese,2
Vegetarian Friendly,2
Italian,1
Italian,2
Argentinean,2
South American,2
Seafood,2
European,2
Steakhouse,2
Bar,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
Bar,2
Cafe,2
Healthy,2
Vegetarian Friendly,2
Vegan Options,2
Persian,2
Middle Eastern,2
Afghani,2
Halal,2
Asian,2
Vietnamese,2
Fusion,2
Italian,2
Seafood,2
European,2
Vegetarian Friendly,2
Austrian,2
European,2
Italian,2
Argentinean,2
South American,2
Asian,2
Vietnamese,2
Spanish,1
Italian,1
European,2
Czech,2
International,2
Chinese,2
Thai,2
Vietnamese,2
Vegetarian Friendly,2
nan,1
nan,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Mediterranean,2
Pub,2
Gastropub,2
Street Food,2
Pizza,2
Vegetarian Friendly,2
Spanish,2
Latin,2
Vegetarian Friendly,2
Mediterranean,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Seafood,2
Mediterranean,2
European,2
Portuguese,2
Turkish,2
Middle Eastern,2
Mediterranean,2
Halal,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
Street Food,2
Grill,2
French,2
Fast Food,1
German,2
European,2
Central European,2
Mediterranean,2
Vegetarian Friendly,2
Italian,2
Seafood,2
Mediterranean,2
Delicatessen,2
Italian,2
Seafood,2
Cafe,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Grill,2
Pub,2
Gastropub,2
British,2
Bar,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Mediterranean,2
Vegetarian Friendly,1
Mediterranean,2
Seafood,2
British,2
Soups,2
Grill,2
Gluten Free Options,2
Chinese,2
Asian,2
Fast Food,2
Vegetarian Friendly,2
Pizza,2
Spanish,2
Italian,2
Mediterranean,2
Italian,2
Pizza,2
Seafood,2
Mediterranean,2
Italian,2
Pizza,2
Cafe,2
British,2
Bar,2
Grill,2
Pub,2
French,2
European,2
Vegetarian Friendly,2
nan,1
nan,1
American,2
Diner,2
Gluten Free Options,2
Asian,2
Thai,2
Vegetarian Friendly,2
Brazilian,2
South American,2
Bar,2
Pub,2
Czech,2
Central European,2
Italian,2
European,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
nan,1
nan,1
nan,1
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
American,2
Vegetarian Friendly,2
Brazilian,1
Irish,2
Bar,2
European,2
Pub,2
Vegetarian Friendly,2
Indian,2
Bangladeshi,2
Halal,2
nan,1
Barbecue,2
European,2
Portuguese,2
Mexican,2
Latin,2
Fast Food,2
European,2
British,2
Scottish,2
Scandinavian,2
Mexican,2
Polish,2
European,2
Eastern European,2
Vegetarian Friendly,2
Middle Eastern,2
Lebanese,2
Barbecue,2
Arabic,2
Vegetarian Friendly,2
Vegan Options,2
Halal,2
Asian,2
Thai,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Vegetarian Friendly,2
French,2
Wine Bar,2
Italian,1
Asian,2
Thai,2
Vegetarian Friendly,2
nan,1
French,2
Bar,2
European,2
Arabic,1
nan,1
nan,1
French,2
European,2
Central European,2
Vegetarian Friendly,2
Gluten Free Options,2
Indian,2
Asian,2
Halal,2
Vegetarian Friendly,2
Cafe,2
Delicatessen,2
Soups,2
Italian,2
Pizza,2
Cafe,2
Mediterranean,2
European,2
Spanish,2
Mediterranean,2
Greek,2
Italian,2
American,2
nan,1
Mediterranean,2
Spanish,2
Vegetarian Friendly,2
Irish,2
Bar,2
Pub,2
European,2
Pizza,1
French,2
European,2
Asian,2
Indian,2
Pizza,1
nan,1
Mediterranean,2
European,2
Spanish,2
Italian,2
Fast Food,1
Cafe,2
British,2
Diner,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Turkish,2
Fast Food,2
Halal,2
nan,1
European,2
Portuguese,2
Russian,2
Uzbek,2
Vegan Options,2
Italian,2
Wine Bar,2
Fusion,1
Dutch,2
European,2
Diner,2
Cafe,2
British,2
Italian,2
Venezuelan,2
International,2
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
European,2
Mediterranean,2
Spanish,1
Irish,2
Bar,2
European,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Seafood,2
Spanish,2
Fusion,2
Wine Bar,2
Cafe,2
British,2
Vegetarian Friendly,2
European,2
British,2
nan,1
Hungarian,2
French,2
International,2
European,2
nan,1
nan,1
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
nan,1
Cafe,2
British,2
Vegetarian Friendly,2
Vegan Options,2
Mediterranean,2
Spanish,2
Asian,1
nan,1
European,1
African,1
American,2
Bar,2
Healthy,2
Gastropub,2
Polish,2
European,2
Eastern European,2
Central European,2
Vegetarian Friendly,2
nan,1
Italian,2
Belgian,2
Seafood,2
International,2
European,2
Italian,2
Seafood,2
Mediterranean,2
Pizza,2
Vegetarian Friendly,2
Fast Food,1
Cafe,1
French,2
Cajun & Creole,2
Italian,2
Bar,2
Pizza,2
Pub,2
Vegetarian Friendly,2
Gluten Free Options,2
Chinese,2
Sushi,2
Asian,2
Japanese,2
Vegetarian Friendly,2
Healthy,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Cafe,2
Italian,2
Pizza,2
Vegetarian Friendly,2
Grill,2
Fusion,2
Caribbean,2
Latin,2
Venezuelan,2
French,2
Bar,2
European,2
Vegetarian Friendly,2
nan,1
French,1
nan,1
Italian,2
Mediterranean,2
Italian,2
Seafood,2
Mediterranean,2
Middle Eastern,2
Steakhouse,2
Pizza,2
Mediterranean,2
Halal,2
Vegetarian Friendly,2
French,2
European,2
Bar,2
Southwestern,1
Japanese,2
Seafood,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Asian,2
Vietnamese,2
Soups,2
American,2
Vegetarian Friendly,2
International,1
Italian,2
Mediterranean,2
Vegetarian Friendly,2
Bar,2
Mediterranean,2
Spanish,2
Pub,2
Turkish,1
French,1
nan,1
nan,1
Bar,2
Pub,2
nan,1
African,1
Italian,1
nan,1
Fast Food,1
Vegetarian Friendly,1
Cafe,2
European,2
Swedish,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
Italian,2
Bar,2
Cafe,2
Mediterranean,2
Pub,2
Bar,2
British,2
Japanese,2
Sushi,2
Asian,2
Fusion,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Seafood,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
European,2
Portuguese,2
Fast Food,2
Soups,2
Japanese,2
Brazilian,2
Seafood,2
Sushi,2
Asian,2
Fusion,2
Vegetarian Friendly,2
nan,1
Chinese,2
Asian,2
Delicatessen,2
Vegetarian Friendly,2
American,1
Mediterranean,2
European,2
Portuguese,2
French,2
European,2
Vegetarian Friendly,2
nan,1
French,2
European,2
Vegetarian Friendly,2
nan,1
Italian,1
French,2
Bar,2
Cafe,2
European,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Asian,2
Thai,2
Malaysian,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,1
nan,1
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Mexican,2
Latin,2
International,2
Hawaiian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Fast Food,2
Pub,2
French,2
European,2
Italian,1
Sushi,2
Asian,2
Korean,2
Japanese,2
Vegetarian Friendly,2
Japanese,2
Asian,2
nan,1
nan,1
German,1
nan,1
nan,1
Mexican,2
Mediterranean,2
Delicatessen,2
Colombian,2
Latin,2
Central American,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
Mexican,1
nan,1
Asian,2
Thai,2
Pub,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Middle Eastern,2
Mediterranean,2
Israeli,2
Kosher,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
Italian,2
Seafood,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Cafe,2
Vegetarian Friendly,2
nan,1
European,1
Indian,2
Fast Food,2
Asian,2
Nepali,2
Vegetarian Friendly,2
Pizza,2
European,2
nan,1
Mediterranean,2
Spanish,2
Latin,2
Venezuelan,2
European,2
Spanish,2
Portuguese,2
South American,2
Vegetarian Friendly,2
Italian,2
Steakhouse,2
Mediterranean,2
Barbecue,2
Gluten Free Options,2
nan,1
Mediterranean,2
European,2
Portuguese,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Indian,2
Asian,2
Thai,2
Singaporean,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Indian,2
Asian,2
nan,1
Italian,2
International,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
Korean,2
French,2
European,2
Fusion,2
Vegetarian Friendly,2
Italian,1
Japanese,2
Sushi,2
Steakhouse,2
Argentinean,2
South American,2
Mediterranean,2
European,2
Spanish,2
European,2
French,2
Delicatessen,2
Vegetarian Friendly,2
African,1
Mexican,2
American,2
Spanish,1
French,1
Dutch,2
Seafood,2
Sushi,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
French,2
Cafe,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
nan,1
Thai,1
American,2
Street Food,2
European,2
Czech,2
Seafood,2
Scandinavian,2
Norwegian,2
Gluten Free Options,2
Japanese,2
Asian,2
Sushi,2
Indian,1
Bar,2
Pub,2
Scandinavian,2
European,2
Asian,2
Thai,2
Yunnan,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Italian,1
Wine Bar,1
Middle Eastern,2
Mediterranean,2
Turkish,2
Halal,2
Pizza,2
Italian,2
European,2
Vegetarian Friendly,2
Dutch,2
International,2
European,2
Seafood,2
European,2
British,2
Italian,2
Pizza,2
Seafood,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Italian,2
European,2
Vegetarian Friendly,2
British,2
Vegetarian Friendly,2
French,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
French,1
nan,1
French,2
Cafe,2
nan,1
Gluten Free Options,1
nan,1
German,2
European,2
Central European,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
nan,1
Spanish,1
Asian,2
Indonesian,2
Asian,2
Vietnamese,2
Vegetarian Friendly,2
Chinese,2
Japanese,2
Asian,2
Moroccan,2
Mediterranean,2
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
nan,1
French,1
Indian,2
Asian,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
Street Food,2
European,2
Vegetarian Friendly,2
Vegan Options,2
International,2
Mediterranean,2
European,2
Delicatessen,2
Healthy,2
Portuguese,2
Italian,2
Seafood,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
Mexican,2
Latin,2
Turkish,1
Fast Food,1
French,2
European,2
nan,1
Bar,2
British,2
Pub,2
Gastropub,2
Street Food,2
Diner,2
nan,1
Belgian,2
Grill,2
Vegetarian Friendly,1
American,2
International,2
German,2
Bar,2
nan,1
French,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Indian,2
Asian,2
Balti,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
American,2
Bar,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
nan,1
nan,1
American,2
Cafe,2
Delicatessen,2
nan,1
nan,1
nan,1
nan,1
Wine Bar,1
Spanish,2
Wine Bar,2
American,2
International,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Italian,1
Italian,2
Belgian,2
Italian,2
Mediterranean,2
European,2
Delicatessen,2
Pizza,2
Vegetarian Friendly,2
Gluten Free Options,2
Chinese,1
nan,1
nan,1
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
European,2
Vegetarian Friendly,2
Italian,1
Chinese,2
Japanese,2
Asian,2
Thai,2
Vietnamese,2
Japanese,2
Sushi,2
nan,1
French,1
Mediterranean,2
Italian,2
European,2
Vegetarian Friendly,2
Bar,2
Spanish,2
Pub,2
Mediterranean,2
European,2
Spanish,2
Delicatessen,2
Vegetarian Friendly,2
Mediterranean,2
Spanish,2
Italian,2
Cafe,2
Fast Food,2
Delicatessen,2
Wine Bar,2
nan,1
nan,1
nan,1
Italian,2
Pizza,2
Mediterranean,2
Greek,2
Chinese,1
nan,1
Asian,1
Irish,2
Bar,2
British,2
Pub,2
Scottish,2
Lebanese,2
Mediterranean,2
Middle Eastern,2
Fast Food,2
Vegetarian Friendly,2
Vegan Options,2
Halal,2
Japanese,1
Italian,2
International,2
Cafe,2
European,2
Hungarian,2
Italian,2
Cafe,2
European,2
Vegetarian Friendly,2
Steakhouse,1
nan,1
Mexican,1
Bar,2
International,2
Pub,2
Brew Pub,2
British,2
Bar,2
Vegetarian Friendly,2
Mediterranean,2
Spanish,2
French,2
European,2
Grill,2
Vegetarian Friendly,2
nan,1
Lebanese,2
Mediterranean,2
Vegetarian Friendly,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Mediterranean,2
Italian,2
Pizza,2
Vegetarian Friendly,2
Mediterranean,1
Italian,1
nan,1
nan,1
Bar,2
French,2
Cafe,2
American,2
International,2
Belgian,2
European,2
Vegetarian Friendly,2
Barbecue,2
Asian,2
Korean,2
Vegetarian Friendly,2
Cafe,1
Cafe,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Spanish,2
Grill,2
French,1
Fast Food,2
Turkish,2
Middle Eastern,2
Vegetarian Friendly,2
Halal,2
Mexican,2
Czech,2
Vegetarian Friendly,2
Vegan Options,2
Delicatessen,2
Wine Bar,2
Bar,2
Diner,2
Bar,2
Pub,2
Bar,2
Pub,2
Vegetarian Friendly,2
Asian,2
Thai,2
Vegetarian Friendly,2
Vegan Options,2
Russian,1
Asian,2
Singaporean,2
American,2
Vegetarian Friendly,2
Vegan Options,2
Mediterranean,2
European,2
Spanish,2
Portuguese,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
French,2
Mediterranean,2
European,2
Spanish,2
Portuguese,2
nan,1
French,1
Italian,1
Mediterranean,2
Turkish,2
Italian,2
Mediterranean,2
Spanish,2
Asian,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Bar,2
British,2
Wine Bar,2
International,2
Gluten Free Options,2
Vegetarian Friendly,2
American,1
nan,1
nan,1
Asian,2
Chinese,2
Indonesian,2
Singaporean,2
Malaysian,2
Vegetarian Friendly,2
Chinese,1
Mediterranean,2
Greek,2
International,1
nan,1
Mediterranean,2
European,2
Portuguese,2
Vegetarian Friendly,2
nan,1
Italian,2
Pizza,2
European,2
Vegetarian Friendly,2
Pakistani,2
Indian,2
Middle Eastern,2
Vegetarian Friendly,2
Belgian,2
European,2
German,2
European,2
Italian,2
Pizza,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Indian,1
Japanese,2
Sushi,2
Vegetarian Friendly,1
Pub,1
Italian,2
Mediterranean,2
European,2
French,1
Italian,2
Vegetarian Friendly,2
Dutch,2
Bar,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
British,1
French,2
Bar,2
European,2
Brazilian,2
Vegetarian Friendly,2
Cafe,1
nan,1
nan,1
Mediterranean,1
Japanese,2
Seafood,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Bar,2
Pub,2
nan,1
Scandinavian,2
Danish,2
European,2
Gluten Free Options,2
Vegetarian Friendly,2
nan,1
International,2
European,2
Czech,2
Bar,2
Central European,2
Vegetarian Friendly,2
nan,1
Italian,1
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Gluten Free Options,2
Brazilian,2
European,2
Portuguese,2
South American,2
Steakhouse,2
Austrian,2
European,2
Czech,2
Middle Eastern,2
Persian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
Spanish,2
Chinese,2
Asian,2
British,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
French,1
nan,1
Italian,2
Mediterranean,2
European,2
International,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Sushi,1
Bar,1
nan,1
Mediterranean,2
Spanish,2
Vegetarian Friendly,2
Gluten Free Options,2
Fast Food,1
nan,1
nan,1
nan,1
Chinese,1
French,2
Fusion,2
German,2
Brew Pub,2
Pub,2
Diner,2
Wine Bar,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Seafood,1
Chinese,2
Japanese,2
Thai,2
Vietnamese,2
Asian,2
Korean,2
Vegetarian Friendly,2
Dutch,2
Fast Food,2
Vegetarian Friendly,2
Vegan Options,2
Italian,2
Fast Food,2
Mediterranean,2
Gastropub,2
Vegetarian Friendly,2
Mediterranean,2
European,2
Spanish,2
Asian,2
Thai,2
Vegetarian Friendly,2
nan,1
French,2
European,2
nan,1
nan,1
nan,1
International,1
nan,1
Indian,2
Asian,2
Vegetarian Friendly,2
Halal,2
Cafe,2
European,2
Portuguese,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
nan,1
European,2
Greek,2
American,2
Fast Food,2
Diner,2
nan,1
nan,1
Italian,1
nan,1
Irish,2
European,2
International,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
American,2
Fast Food,2
French,1
Czech,2
Central European,2
Barbecue,2
European,2
Mediterranean,2
Spanish,2
Delicatessen,2
Healthy,2
nan,1
Dutch,2
European,2
Italian,2
Mediterranean,2
Barbecue,2
European,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
nan,1
Cafe,2
Scandinavian,2
Danish,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Japanese,2
Sushi,2
Vegetarian Friendly,2
Vegan Options,2
Indian,2
Asian,2
Bar,2
Pub,2
Irish,2
nan,1
nan,1
nan,1
European,2
Mediterranean,2
Spanish,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
Mediterranean,2
Spanish,2
Portuguese,2
Cafe,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Italian,1
International,2
European,2
Grill,2
American,2
Dutch,2
Bar,2
Vegetarian Friendly,2
nan,1
Italian,1
Mediterranean,2
European,2
Spanish,2
Fusion,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Italian,2
Seafood,2
Mediterranean,2
European,2
Soups,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Steakhouse,2
Barbecue,2
Grill,2
Portuguese,2
nan,1
Italian,2
Pizza,2
Mediterranean,2
European,2
Wine Bar,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegetarian Friendly,2
Vegan Options,2
Steakhouse,2
British,2
nan,1
nan,1
nan,1
nan,1
nan,1
Chinese,2
Asian,2
nan,1
Italian,2
Cafe,2
European,2
Seafood,1
Healthy,1
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Gluten Free Options,2
Mexican,2
Vegetarian Friendly,2
Gluten Free Options,2
Vegan Options,2
Dutch,2
Bar,2
European,2
Vegetarian Friendly,2
nan,1
nan,1
French,1
Indian,2
Vegetarian Friendly,2
Vegan Options,2
French,2
American,2
Steakhouse,2
Grill,2
Cafe,2
Polish,2
European,2
British,2
American,2
Bar,2
Vegetarian Friendly,2
Vegan Options,2
Swiss,2
European,2
Japanese,1
Cafe,2
Mediterranean,2
Greek,2
European,2
Mediterranean,2
European,2
Spanish,2
Vegetarian Friendly,2
Asian,2
Indonesian,2
Malaysian,2
Vegetarian Friendly,2
nan,1
Mediterranean,1
Mediterranean,2
Spanish,2
European,2
Portuguese,2
Steakhouse,2
Seafood,2
European,2
Grill,2
Asian,2
Vietnamese,2
Delicatessen,2
Vegetarian Friendly,2
European,2
Czech,2
Italian,1
British,2
Pub,2
Italian,2
European,1
nan,1
Italian,2
Pizza,2
nan,1
Fast Food,1
Mediterranean,1
Italian,2
Pizza,2
Italian,2
Pizza,2
Mediterranean,2
Vegetarian Friendly,2
Japanese,2
Chinese,2
Brazilian,2
Thai,2
nan,1
nan,1
nan,1
Wine Bar,2
French,2
Bar,2
European,2
Pub,2
French,2
Wine Bar,2
Soups,2
Japanese,2
Asian,2
Sushi,2
Vegetarian Friendly,2
Vegan Options,2
Cafe,2
Delicatessen,2
nan,1
nan,1
nan,1
Italian,1
Asian,2
Vietnamese,2
Soups,2
Vegetarian Friendly,2
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Gluten Free Options,2
Italian,2
Seafood,2
Mediterranean,2
Vegetarian Friendly,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Asian,2
Thai,2
Vegetarian Friendly,2
Vegan Options,2
British,2
Scottish,2
Vegetarian Friendly,2
nan,1
Barbecue,2
Eastern European,2
Central European,2
European,2
Slovenian,2
Gluten Free Options,2
nan,1
Swiss,2
European,2
Portuguese,2
Steakhouse,2
Latin,2
Argentinean,2
Grill,2
Bar,2
European,2
Pub,2
Czech,2
Eastern European,2
Central European,2
Vietnamese,1
nan,1
French,2
European,2
Vegetarian Friendly,2
European,2
Central European,2
Contemporary,2
Vegetarian Friendly,2
Vegan Options,2
Czech,2
European,2
nan,1
nan,1
Seafood,2
Mediterranean,2
Greek,2
Japanese,2
Asian,2
Soups,2
Vegetarian Friendly,2
nan,1
Cafe,1
French,2
European,2
Wine Bar,2
Japanese,2
Sushi,2
Asian,2
Vegetarian Friendly,2
Gluten Free Options,2
nan,1
Mediterranean,2
Spanish,2
Italian,2
Mediterranean,2
European,2
Vegetarian Friendly,2
Steakhouse,2
Seafood,2
European,2
Gluten Free Options,2
Italian,2
Pizza,2
European,2
Vegetarian Friendly,2
Spanish,1
Italian,2
Seafood,2
nan,1
nan,1
Cafe,1
nan,1
Asian,2
Thai,2
Vietnamese,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
Pizza,2
Italian,2
Seafood,2
Vegetarian Friendly,2
nan,1
Fusion,1
nan,1
Mediterranean,2
European,2
Portuguese,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Turkish,1
French,1
Fast Food,2
Vegetarian Friendly,2
Asian,2
Indian,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
American,2
Fast Food,2
Mediterranean,2
Spanish,2
Italian,2
Pizza,2
European,2
Vegetarian Friendly,2
nan,1
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
European,2
Wine Bar,2
Brew Pub,2
Vegetarian Friendly,2
Vegan Options,2
nan,1
Fast Food,1
Caribbean,2
Cafe,2
Italian,2
Vegetarian Friendly,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
Italian,2
European,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
nan,1
Italian,1
nan,1
Fast Food,2
Asian,2
Vietnamese,2
Soups,2
Vegetarian Friendly,2
French,2
Fusion,2
European,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Asian,2
Chinese,2
Thai,2
Vegetarian Friendly,2
Italian,1
nan,1
European,2
British,2
nan,1
Italian,1
Italian,2
Seafood,2
Mediterranean,2
Vegetarian Friendly,2
Bar,2
British,2
Pub,2
Vegetarian Friendly,2
Mediterranean,2
Vegetarian Friendly,2
Gluten Free Options,2
Mediterranean,2
Portuguese,2
European,2
Vegetarian Friendly,1
nan,1
Cafe,2
British,2
nan,1
Portuguese,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
Mediterranean,2
Spanish,2
nan,1
Asian,1
French,2
European,2
Vegetarian Friendly,2
nan,1
Italian,2
Pizza,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
nan,1
Diner,2
American,2
Bar,2
Cafe,2
Vegetarian Friendly,2
Vegan Options,2
Gluten Free Options,2
Mediterranean,2
Turkish,2
Middle Eastern,2
Vegetarian Friendly,2
Halal,2
nan,1
Bar,2
Pub,2
Italian,2
Mediterranean,2
Vegetarian Friendly,2
nan,1
French,2
Fusion,2
